timestamp,n_bikes,month,day,hour,minute,day_of_week,is_holiday,n_bikes_1hr,n_bikes_2hr
2022-08-09 20:51:00,1,8,9,20,51,1,0,0,5
2022-08-09 20:56:00,0,8,9,20,56,1,0,0,0
2022-08-09 21:01:00,0,8,9,21,1,1,0,0,4
2022-08-09 21:05:00,0,8,9,21,5,1,0,0,3
2022-08-09 21:11:00,0,8,9,21,11,1,0,0,4
2022-08-09 21:15:00,0,8,9,21,15,1,0,0,5
2022-08-09 21:21:00,0,8,9,21,21,1,0,0,2
2022-08-09 21:25:00,0,8,9,21,25,1,0,1,2
2022-08-09 21:31:00,1,8,9,21,31,1,0,2,2
2022-08-09 21:35:00,1,8,9,21,35,1,0,0,1
2022-08-09 21:41:00,1,8,9,21,41,1,0,0,1
2022-08-09 21:45:00,1,8,9,21,45,1,0,0,0
2022-08-09 21:51:00,1,8,9,21,51,1,0,0,0
2022-08-09 21:55:00,6,8,9,21,55,1,0,0,0
2022-08-09 22:01:00,6,8,9,22,1,1,0,0,0
2022-08-09 22:05:00,5,8,9,22,5,1,0,0,0
2022-08-09 22:11:00,5,8,9,22,11,1,0,0,0
2022-08-09 22:15:00,5,8,9,22,15,1,0,0,0
2022-08-09 22:21:00,5,8,9,22,21,1,0,0,0
2022-08-09 22:25:00,5,8,9,22,25,1,0,0,1
2022-08-09 22:31:00,3,8,9,22,31,1,0,0,2
2022-08-09 22:41:00,2,8,9,22,41,1,0,0,0
2022-08-09 22:45:00,2,8,9,22,45,1,0,1,0
2022-08-09 22:51:00,2,8,9,22,51,1,0,1,0
2022-08-09 22:56:00,2,8,9,22,56,1,0,0,0
2022-08-09 23:00:00,1,8,9,23,0,1,0,3,0
2022-08-09 23:05:00,1,8,9,23,5,1,0,3,0
2022-08-09 23:10:00,2,8,9,23,10,1,0,5,0
2022-08-09 23:15:00,0,8,9,23,15,1,0,4,0
2022-08-09 23:20:00,1,8,9,23,20,1,0,4,0
2022-08-09 23:25:00,1,8,9,23,25,1,0,4,0
2022-08-09 23:31:00,1,8,9,23,31,1,0,4,0
2022-08-09 23:36:00,2,8,9,23,36,1,0,4,0
2022-08-09 23:41:00,2,8,9,23,41,1,0,5,0
2022-08-09 23:51:00,5,8,9,23,51,1,0,4,1
2022-08-09 23:56:00,4,8,9,23,56,1,0,0,0
2022-08-10 00:01:00,8,8,10,0,1,2,0,4,3
2022-08-10 00:06:00,8,8,10,0,6,2,0,4,3
2022-08-10 00:11:00,7,8,10,0,11,2,0,4,5
2022-08-10 00:15:00,7,8,10,0,15,2,0,4,4
2022-08-10 00:21:00,4,8,10,0,21,2,0,4,4
2022-08-10 00:26:00,4,8,10,0,26,2,0,2,4
2022-08-10 00:31:00,6,8,10,0,31,2,0,2,4
2022-08-10 00:35:00,6,8,10,0,35,2,0,2,4
2022-08-10 00:41:00,5,8,10,0,41,2,0,2,5
2022-08-10 00:45:00,6,8,10,0,45,2,0,2,4
2022-08-10 00:51:00,5,8,10,0,51,2,0,1,4
2022-08-10 00:56:00,4,8,10,0,56,2,0,0,0
2022-08-10 01:01:00,0,8,10,1,1,2,0,0,4
2022-08-10 01:06:00,0,8,10,1,6,2,0,0,4
2022-08-10 01:11:00,1,8,10,1,11,2,0,0,4
2022-08-10 01:16:00,0,8,10,1,16,2,0,0,4
2022-08-10 01:21:00,0,8,10,1,21,2,0,0,4
2022-08-10 01:26:00,0,8,10,1,26,2,0,0,2
2022-08-10 01:31:00,0,8,10,1,31,2,0,0,2
2022-08-10 01:36:00,0,8,10,1,36,2,0,0,2
2022-08-10 01:41:00,0,8,10,1,41,2,0,0,2
2022-08-10 01:46:00,0,8,10,1,46,2,0,0,2
2022-08-10 01:51:00,0,8,10,1,51,2,0,0,1
2022-08-10 01:56:00,0,8,10,1,56,2,0,0,0
2022-08-10 02:01:00,0,8,10,2,1,2,0,0,0
2022-08-10 02:06:00,0,8,10,2,6,2,0,0,0
2022-08-10 02:11:00,0,8,10,2,11,2,0,0,0
2022-08-10 02:16:00,0,8,10,2,16,2,0,0,0
2022-08-10 02:21:00,0,8,10,2,21,2,0,0,0
2022-08-10 02:26:00,0,8,10,2,26,2,0,0,0
2022-08-10 02:31:00,0,8,10,2,31,2,0,0,0
2022-08-10 02:36:00,0,8,10,2,36,2,0,0,0
2022-08-10 02:46:00,0,8,10,2,46,2,0,0,0
2022-08-10 02:51:00,0,8,10,2,51,2,0,0,0
2022-08-10 02:56:00,1,8,10,2,56,2,0,0,0
2022-08-10 03:01:00,1,8,10,3,1,2,0,0,0
2022-08-10 03:06:00,1,8,10,3,6,2,0,0,0
2022-08-10 03:16:00,1,8,10,3,16,2,0,0,0
2022-08-10 03:21:00,1,8,10,3,21,2,0,0,0
2022-08-10 03:26:00,1,8,10,3,26,2,0,0,0
2022-08-10 03:31:00,1,8,10,3,31,2,0,0,0
2022-08-10 03:36:00,1,8,10,3,36,2,0,0,0
2022-08-10 03:41:00,1,8,10,3,41,2,0,0,0
2022-08-10 03:46:00,1,8,10,3,46,2,0,0,0
2022-08-10 03:51:00,0,8,10,3,51,2,0,1,0
2022-08-10 03:56:00,0,8,10,3,56,2,0,0,0
2022-08-10 04:01:00,0,8,10,4,1,2,0,1,0
2022-08-10 04:06:00,0,8,10,4,6,2,0,1,0
2022-08-10 04:11:00,0,8,10,4,11,2,0,1,0
2022-08-10 04:16:00,0,8,10,4,16,2,0,1,0
2022-08-10 04:21:00,0,8,10,4,21,2,0,2,0
2022-08-10 04:26:00,0,8,10,4,26,2,0,2,0
2022-08-10 04:31:00,0,8,10,4,31,2,0,2,0
2022-08-10 04:36:00,0,8,10,4,36,2,0,2,0
2022-08-10 04:41:00,0,8,10,4,41,2,0,2,0
2022-08-10 04:46:00,0,8,10,4,46,2,0,2,0
2022-08-10 04:51:00,0,8,10,4,51,2,0,2,1
2022-08-10 04:56:00,0,8,10,4,56,2,0,0,0
2022-08-10 05:01:00,0,8,10,5,1,2,0,2,1
2022-08-10 05:06:00,0,8,10,5,6,2,0,2,1
2022-08-10 05:11:00,0,8,10,5,11,2,0,2,1
2022-08-10 05:16:00,0,8,10,5,16,2,0,2,1
2022-08-10 05:21:00,0,8,10,5,21,2,0,2,2
2022-08-10 05:26:00,0,8,10,5,26,2,0,2,2
2022-08-10 05:31:00,0,8,10,5,31,2,0,2,2
2022-08-10 05:36:00,0,8,10,5,36,2,0,2,2
2022-08-10 05:41:00,0,8,10,5,41,2,0,2,2
2022-08-10 05:46:00,0,8,10,5,46,2,0,2,2
2022-08-10 05:51:00,0,8,10,5,51,2,0,2,2
2022-08-10 05:56:00,0,8,10,5,56,2,0,0,0
2022-08-10 06:01:00,1,8,10,6,1,2,0,2,2
2022-08-10 06:06:00,1,8,10,6,6,2,0,2,2
2022-08-10 06:11:00,1,8,10,6,11,2,0,2,2
2022-08-10 06:16:00,1,8,10,6,16,2,0,2,2
2022-08-10 06:21:00,1,8,10,6,21,2,0,2,2
2022-08-10 06:26:00,1,8,10,6,26,2,0,2,2
2022-08-10 06:31:00,1,8,10,6,31,2,0,2,2
2022-08-10 06:36:00,1,8,10,6,36,2,0,1,2
2022-08-10 06:41:00,1,8,10,6,41,2,0,1,2
2022-08-10 06:46:00,2,8,10,6,46,2,0,1,2
2022-08-10 06:51:00,2,8,10,6,51,2,0,1,2
2022-08-10 06:56:00,4,8,10,6,56,2,0,0,0
2022-08-10 07:01:00,3,8,10,7,1,2,0,1,2
2022-08-10 07:06:00,2,8,10,7,6,2,0,1,2
2022-08-10 07:11:00,3,8,10,7,11,2,0,1,2
2022-08-10 07:16:00,4,8,10,7,16,2,0,0,2
2022-08-10 07:21:00,4,8,10,7,21,2,0,1,2
2022-08-10 07:26:00,5,8,10,7,26,2,0,0,2
2022-08-10 07:31:00,5,8,10,7,31,2,0,2,2
2022-08-10 07:36:00,5,8,10,7,36,2,0,1,1
2022-08-10 07:41:00,5,8,10,7,41,2,0,2,1
2022-08-10 07:46:00,6,8,10,7,46,2,0,2,1
2022-08-10 07:51:00,6,8,10,7,51,2,0,2,1
2022-08-10 07:56:00,7,8,10,7,56,2,0,0,0
2022-08-10 08:01:00,6,8,10,8,1,2,0,0,1
2022-08-10 08:06:00,6,8,10,8,6,2,0,0,1
2022-08-10 08:11:00,5,8,10,8,11,2,0,0,1
2022-08-10 08:16:00,5,8,10,8,16,2,0,0,0
2022-08-10 08:21:00,3,8,10,8,21,2,0,0,1
2022-08-10 08:26:00,0,8,10,8,26,2,0,1,0
2022-08-10 08:31:00,0,8,10,8,31,2,0,1,2
2022-08-10 08:36:00,1,8,10,8,36,2,0,0,1
2022-08-10 08:41:00,1,8,10,8,41,2,0,0,2
2022-08-10 08:46:00,1,8,10,8,46,2,0,1,2
2022-08-10 08:51:00,1,8,10,8,51,2,0,2,2
2022-08-10 08:56:00,1,8,10,8,56,2,0,0,0
2022-08-10 09:01:00,1,8,10,9,1,2,0,3,0
2022-08-10 09:06:00,1,8,10,9,6,2,0,3,0
2022-08-10 09:11:00,1,8,10,9,11,2,0,3,0
2022-08-10 09:16:00,1,8,10,9,16,2,0,3,0
2022-08-10 09:21:00,2,8,10,9,21,2,0,3,0
2022-08-10 09:26:00,11,8,10,9,26,2,0,7,1
2022-08-10 09:31:00,11,8,10,9,31,2,0,8,1
2022-08-10 09:41:00,8,8,10,9,41,2,0,8,0
2022-08-10 09:46:00,7,8,10,9,46,2,0,7,1
2022-08-10 09:51:00,7,8,10,9,51,2,0,5,2
2022-08-10 09:56:00,7,8,10,9,56,2,0,0,0
2022-08-10 10:01:00,6,8,10,10,1,2,0,7,3
2022-08-10 10:06:00,7,8,10,10,6,2,0,6,3
2022-08-10 10:11:00,7,8,10,10,11,2,0,6,3
2022-08-10 10:16:00,8,8,10,10,16,2,0,6,3
2022-08-10 10:21:00,7,8,10,10,21,2,0,6,3
2022-08-10 10:26:00,7,8,10,10,26,2,0,5,7
2022-08-10 10:31:00,6,8,10,10,31,2,0,5,8
2022-08-10 10:36:00,6,8,10,10,36,2,0,5,9
2022-08-10 10:41:00,5,8,10,10,41,2,0,5,8
2022-08-10 10:46:00,4,8,10,10,46,2,0,4,7
2022-08-10 10:51:00,4,8,10,10,51,2,0,3,5
2022-08-10 10:56:00,4,8,10,10,56,2,0,0,0
2022-08-10 11:01:00,4,8,10,11,1,2,0,3,7
2022-08-10 11:06:00,4,8,10,11,6,2,0,3,6
2022-08-10 11:11:00,4,8,10,11,11,2,0,3,6
2022-08-10 11:16:00,4,8,10,11,16,2,0,3,6
2022-08-10 11:21:00,4,8,10,11,21,2,0,3,6
2022-08-10 11:26:00,4,8,10,11,26,2,0,3,5
2022-08-10 11:31:00,4,8,10,11,31,2,0,3,5
2022-08-10 11:36:00,4,8,10,11,36,2,0,3,5
2022-08-10 11:41:00,5,8,10,11,41,2,0,3,5
2022-08-10 11:46:00,5,8,10,11,46,2,0,5,4
2022-08-10 11:51:00,5,8,10,11,51,2,0,5,3
2022-08-10 11:56:00,5,8,10,11,56,2,0,0,0
2022-08-10 12:06:00,6,8,10,12,6,2,0,5,3
2022-08-10 12:16:00,6,8,10,12,16,2,0,7,3
2022-08-10 12:21:00,6,8,10,12,21,2,0,7,3
2022-08-10 12:26:00,6,8,10,12,26,2,0,7,3
2022-08-10 12:31:00,6,8,10,12,31,2,0,7,3
2022-08-10 12:36:00,6,8,10,12,36,2,0,7,3
2022-08-10 12:41:00,6,8,10,12,41,2,0,7,3
2022-08-10 12:46:00,6,8,10,12,46,2,0,7,5
2022-08-10 12:52:00,6,8,10,12,52,2,0,7,5
2022-08-10 12:56:00,6,8,10,12,56,2,0,0,0
2022-08-10 13:01:00,6,8,10,13,1,2,0,7,5
2022-08-10 13:06:00,6,8,10,13,6,2,0,7,5
2022-08-10 13:11:00,6,8,10,13,11,2,0,7,7
2022-08-10 13:16:00,6,8,10,13,16,2,0,7,7
2022-08-10 13:21:00,6,8,10,13,21,2,0,7,7
2022-08-10 13:26:00,6,8,10,13,26,2,0,7,7
2022-08-10 13:32:00,6,8,10,13,32,2,0,7,7
2022-08-10 13:36:00,5,8,10,13,36,2,0,7,7
2022-08-10 13:41:00,5,8,10,13,41,2,0,7,7
2022-08-10 13:46:00,5,8,10,13,46,2,0,7,7
2022-08-10 13:51:00,5,8,10,13,51,2,0,7,7
2022-08-10 13:56:00,5,8,10,13,56,2,0,0,0
2022-08-10 14:02:00,5,8,10,14,2,2,0,7,7
2022-08-10 14:06:00,5,8,10,14,6,2,0,7,7
2022-08-10 14:16:00,5,8,10,14,16,2,0,7,7
2022-08-10 14:26:00,5,8,10,14,26,2,0,7,7
2022-08-10 14:31:00,5,8,10,14,31,2,0,7,7
2022-08-10 14:36:00,5,8,10,14,36,2,0,7,7
2022-08-10 14:42:00,5,8,10,14,42,2,0,7,7
2022-08-10 14:46:00,5,8,10,14,46,2,0,7,7
2022-08-10 14:51:00,5,8,10,14,51,2,0,7,7
2022-08-10 14:56:00,5,8,10,14,56,2,0,0,0
2022-08-10 15:02:00,5,8,10,15,2,2,0,7,7
2022-08-10 15:06:00,5,8,10,15,6,2,0,7,7
2022-08-10 15:12:00,5,8,10,15,12,2,0,7,7
2022-08-10 15:16:00,5,8,10,15,16,2,0,7,7
2022-08-10 15:21:00,5,8,10,15,21,2,0,7,7
2022-08-10 15:26:00,5,8,10,15,26,2,0,7,7
2022-08-10 15:31:00,5,8,10,15,31,2,0,7,7
2022-08-10 15:36:00,5,8,10,15,36,2,0,7,7
2022-08-10 15:42:00,5,8,10,15,42,2,0,7,7
2022-08-10 15:46:00,5,8,10,15,46,2,0,7,7
2022-08-10 15:52:00,5,8,10,15,52,2,0,7,7
2022-08-10 15:56:00,5,8,10,15,56,2,0,0,0
2022-08-10 16:02:00,5,8,10,16,2,2,0,7,7
2022-08-10 16:12:00,5,8,10,16,12,2,0,7,7
2022-08-10 16:16:00,5,8,10,16,16,2,0,7,7
2022-08-10 16:22:00,5,8,10,16,22,2,0,7,7
2022-08-10 16:26:00,1,8,10,16,26,2,0,7,7
2022-08-10 16:32:00,1,8,10,16,32,2,0,7,7
2022-08-10 16:36:00,2,8,10,16,36,2,0,7,7
2022-08-10 16:42:00,2,8,10,16,42,2,0,7,7
2022-08-10 16:46:00,3,8,10,16,46,2,0,7,7
2022-08-10 16:52:00,4,8,10,16,52,2,0,7,7
2022-08-10 16:56:00,4,8,10,16,56,2,0,0,0
2022-08-10 17:02:00,5,8,10,17,2,2,0,7,7
2022-08-10 17:06:00,5,8,10,17,6,2,0,7,7
2022-08-10 17:12:00,5,8,10,17,12,2,0,7,7
2022-08-10 17:16:00,5,8,10,17,16,2,0,7,7
2022-08-10 17:22:00,6,8,10,17,22,2,0,8,7
2022-08-10 17:26:00,5,8,10,17,26,2,0,6,7
2022-08-10 17:32:00,4,8,10,17,32,2,0,6,7
2022-08-10 17:36:00,4,8,10,17,36,2,0,6,7
2022-08-10 17:42:00,2,8,10,17,42,2,0,6,7
2022-08-10 17:46:00,2,8,10,17,46,2,0,7,7
2022-08-10 17:52:00,3,8,10,17,52,2,0,8,7
2022-08-10 18:02:00,4,8,10,18,2,2,0,11,7
2022-08-10 18:07:00,4,8,10,18,7,2,0,10,7
2022-08-10 18:12:00,4,8,10,18,12,2,0,10,7
2022-08-10 18:16:00,4,8,10,18,16,2,0,8,7
2022-08-10 18:22:00,3,8,10,18,22,2,0,7,8
2022-08-10 18:26:00,4,8,10,18,26,2,0,7,6
2022-08-10 18:32:00,4,8,10,18,32,2,0,6,6
2022-08-10 18:36:00,4,8,10,18,36,2,0,5,6
2022-08-10 18:42:00,5,8,10,18,42,2,0,4,6
2022-08-10 18:46:00,5,8,10,18,46,2,0,4,7
2022-08-10 18:52:00,4,8,10,18,52,2,0,0,8
2022-08-10 18:56:00,4,8,10,18,56,2,0,0,0
2022-08-10 19:02:00,4,8,10,19,2,2,0,5,11
2022-08-10 19:07:00,4,8,10,19,7,2,0,6,10
2022-08-10 19:12:00,4,8,10,19,12,2,0,6,10
2022-08-10 19:17:00,4,8,10,19,17,2,0,8,8
2022-08-10 19:22:00,0,8,10,19,22,2,0,9,7
2022-08-10 19:26:00,0,8,10,19,26,2,0,8,7
2022-08-10 19:37:00,0,8,10,19,37,2,0,9,5
2022-08-10 19:42:00,0,8,10,19,42,2,0,8,4
2022-08-10 19:47:00,1,8,10,19,47,2,0,8,4
2022-08-10 19:52:00,1,8,10,19,52,2,0,8,0
2022-08-10 19:57:00,3,8,10,19,57,2,0,0,0
2022-08-10 20:02:00,2,8,10,20,2,2,0,8,5
2022-08-10 20:07:00,0,8,10,20,7,2,0,8,6
2022-08-10 20:12:00,0,8,10,20,12,2,0,5,6
2022-08-10 20:16:00,0,8,10,20,16,2,0,2,8
2022-08-10 20:22:00,1,8,10,20,22,2,0,1,9
2022-08-10 20:27:00,1,8,10,20,27,2,0,3,8
2022-08-10 20:32:00,0,8,10,20,32,2,0,3,9
2022-08-10 20:37:00,0,8,10,20,37,2,0,3,9
2022-08-10 20:42:00,0,8,10,20,42,2,0,6,8
2022-08-10 20:47:00,1,8,10,20,47,2,0,5,8
2022-08-10 20:52:00,1,8,10,20,52,2,0,5,8
2022-08-10 21:02:00,0,8,10,21,2,2,0,5,8
2022-08-10 21:07:00,0,8,10,21,7,2,0,4,8
2022-08-10 21:12:00,0,8,10,21,12,2,0,4,5
2022-08-10 21:17:00,0,8,10,21,17,2,0,3,2
2022-08-10 21:22:00,0,8,10,21,22,2,0,2,1
2022-08-10 21:27:00,0,8,10,21,27,2,0,3,3
2022-08-10 21:32:00,0,8,10,21,32,2,0,2,3
2022-08-10 21:37:00,0,8,10,21,37,2,0,1,3
2022-08-10 21:42:00,0,8,10,21,42,2,0,1,6
2022-08-10 21:47:00,1,8,10,21,47,2,0,0,5
2022-08-10 21:52:00,1,8,10,21,52,2,0,0,5
2022-08-10 21:57:00,1,8,10,21,57,2,0,0,0
2022-08-10 22:02:00,1,8,10,22,2,2,0,1,5
2022-08-10 22:07:00,2,8,10,22,7,2,0,2,4
2022-08-10 22:12:00,2,8,10,22,12,2,0,2,4
2022-08-10 22:17:00,2,8,10,22,17,2,0,2,3
2022-08-10 22:22:00,2,8,10,22,22,2,0,1,2
2022-08-10 22:27:00,2,8,10,22,27,2,0,1,3
2022-08-10 22:32:00,2,8,10,22,32,2,0,1,2
2022-08-10 22:37:00,2,8,10,22,37,2,0,1,1
2022-08-10 22:42:00,2,8,10,22,42,2,0,1,1
2022-08-10 22:47:00,2,8,10,22,47,2,0,1,0
2022-08-10 22:52:00,1,8,10,22,52,2,0,1,0
2022-08-10 22:57:00,2,8,10,22,57,2,0,0,0
2022-08-10 23:02:00,1,8,10,23,2,2,0,1,1
2022-08-10 23:07:00,1,8,10,23,7,2,0,1,2
2022-08-10 23:12:00,1,8,10,23,12,2,0,1,2
2022-08-10 23:17:00,0,8,10,23,17,2,0,1,2
2022-08-10 23:22:00,0,8,10,23,22,2,0,1,1
2022-08-10 23:27:00,0,8,10,23,27,2,0,1,1
2022-08-10 23:32:00,0,8,10,23,32,2,0,1,1
2022-08-10 23:37:00,0,8,10,23,37,2,0,1,1
2022-08-10 23:42:00,3,8,10,23,42,2,0,2,1
2022-08-10 23:47:00,3,8,10,23,47,2,0,2,1
2022-08-10 23:52:00,6,8,10,23,52,2,0,1,1
2022-08-10 23:57:00,6,8,10,23,57,2,0,0,0
2022-08-11 00:02:00,6,8,11,0,2,3,0,1,1
2022-08-11 00:07:00,6,8,11,0,7,3,0,1,1
2022-08-11 00:12:00,4,8,11,0,12,3,0,1,1
2022-08-11 00:17:00,4,8,11,0,17,3,0,1,1
2022-08-11 00:22:00,4,8,11,0,22,3,0,1,1
2022-08-11 00:27:00,0,8,11,0,27,3,0,3,1
2022-08-11 00:32:00,0,8,11,0,32,3,0,3,1
2022-08-11 00:37:00,0,8,11,0,37,3,0,3,1
2022-08-11 00:42:00,0,8,11,0,42,3,0,3,2
2022-08-11 00:47:00,0,8,11,0,47,3,0,3,2
2022-08-11 00:52:00,0,8,11,0,52,3,0,3,1
2022-08-11 00:57:00,0,8,11,0,57,3,0,0,0
2022-08-11 01:02:00,0,8,11,1,2,3,0,4,1
2022-08-11 01:07:00,0,8,11,1,7,3,0,4,1
2022-08-11 01:12:00,0,8,11,1,12,3,0,4,1
2022-08-11 01:17:00,0,8,11,1,17,3,0,4,1
2022-08-11 01:22:00,0,8,11,1,22,3,0,4,1
2022-08-11 01:27:00,0,8,11,1,27,3,0,4,3
2022-08-11 01:32:00,0,8,11,1,32,3,0,4,3
2022-08-11 01:42:00,0,8,11,1,42,3,0,4,3
2022-08-11 01:47:00,0,8,11,1,47,3,0,4,3
2022-08-11 01:52:00,0,8,11,1,52,3,0,5,3
2022-08-11 01:57:00,0,8,11,1,57,3,0,0,0
2022-08-11 02:02:00,0,8,11,2,2,3,0,5,4
2022-08-11 02:07:00,0,8,11,2,7,3,0,5,4
2022-08-11 02:12:00,0,8,11,2,12,3,0,3,4
2022-08-11 02:17:00,0,8,11,2,17,3,0,3,4
2022-08-11 02:22:00,0,8,11,2,22,3,0,3,4
2022-08-11 02:27:00,0,8,11,2,27,3,0,3,4
2022-08-11 02:32:00,0,8,11,2,32,3,0,2,4
2022-08-11 02:37:00,0,8,11,2,37,3,0,2,4
2022-08-11 02:42:00,0,8,11,2,42,3,0,2,4
2022-08-11 02:47:00,0,8,11,2,47,3,0,2,4
2022-08-11 02:52:00,0,8,11,2,52,3,0,2,5
2022-08-11 02:57:00,0,8,11,2,57,3,0,0,0
2022-08-11 03:02:00,0,8,11,3,2,3,0,2,5
2022-08-11 03:07:00,0,8,11,3,7,3,0,2,5
2022-08-11 03:12:00,0,8,11,3,12,3,0,2,3
2022-08-11 03:17:00,0,8,11,3,17,3,0,2,3
2022-08-11 03:22:00,0,8,11,3,22,3,0,2,3
2022-08-11 03:27:00,0,8,11,3,27,3,0,2,3
2022-08-11 03:32:00,0,8,11,3,32,3,0,2,2
2022-08-11 03:37:00,0,8,11,3,37,3,0,1,2
2022-08-11 03:42:00,0,8,11,3,42,3,0,1,2
2022-08-11 03:47:00,0,8,11,3,47,3,0,1,2
2022-08-11 03:52:00,0,8,11,3,52,3,0,1,2
2022-08-11 03:57:00,0,8,11,3,57,3,0,0,0
2022-08-11 04:02:00,0,8,11,4,2,3,0,2,2
2022-08-11 04:12:00,0,8,11,4,12,3,0,2,2
2022-08-11 04:17:00,0,8,11,4,17,3,0,2,2
2022-08-11 04:22:00,0,8,11,4,22,3,0,2,2
2022-08-11 04:27:00,0,8,11,4,27,3,0,2,2
2022-08-11 04:32:00,0,8,11,4,32,3,0,2,2
2022-08-11 04:37:00,0,8,11,4,37,3,0,2,1
2022-08-11 04:42:00,0,8,11,4,42,3,0,2,1
2022-08-11 04:47:00,0,8,11,4,47,3,0,2,1
2022-08-11 04:52:00,0,8,11,4,52,3,0,2,1
2022-08-11 04:57:00,0,8,11,4,57,3,0,0,0
2022-08-11 05:02:00,0,8,11,5,2,3,0,2,2
2022-08-11 05:07:00,0,8,11,5,7,3,0,2,2
2022-08-11 05:12:00,0,8,11,5,12,3,0,2,2
2022-08-11 05:17:00,0,8,11,5,17,3,0,2,2
2022-08-11 05:22:00,0,8,11,5,22,3,0,2,2
2022-08-11 05:27:00,0,8,11,5,27,3,0,2,2
2022-08-11 05:32:00,0,8,11,5,32,3,0,2,2
2022-08-11 05:37:00,0,8,11,5,37,3,0,2,2
2022-08-11 05:42:00,0,8,11,5,42,3,0,2,2
2022-08-11 05:47:00,0,8,11,5,47,3,0,2,2
2022-08-11 05:52:00,0,8,11,5,52,3,0,2,2
2022-08-11 05:57:00,0,8,11,5,57,3,0,0,0
2022-08-11 06:02:00,0,8,11,6,2,3,0,2,2
2022-08-11 06:07:00,0,8,11,6,7,3,0,2,2
2022-08-11 06:13:00,0,8,11,6,13,3,0,2,2
2022-08-11 06:17:00,0,8,11,6,17,3,0,2,2
2022-08-11 06:22:00,0,8,11,6,22,3,0,0,2
2022-08-11 06:27:00,0,8,11,6,27,3,0,0,2
2022-08-11 06:32:00,0,8,11,6,32,3,0,0,2
2022-08-11 06:37:00,0,8,11,6,37,3,0,0,2
2022-08-11 06:42:00,0,8,11,6,42,3,0,0,2
2022-08-11 06:47:00,1,8,11,6,47,3,0,0,2
2022-08-11 06:52:00,0,8,11,6,52,3,0,0,2
2022-08-11 06:57:00,1,8,11,6,57,3,0,0,0
2022-08-11 07:02:00,2,8,11,7,2,3,0,0,2
2022-08-11 07:07:00,2,8,11,7,7,3,0,0,2
2022-08-11 07:17:00,0,8,11,7,17,3,0,0,2
2022-08-11 07:22:00,1,8,11,7,22,3,0,0,0
2022-08-11 07:27:00,1,8,11,7,27,3,0,1,0
2022-08-11 07:32:00,1,8,11,7,32,3,0,1,0
2022-08-11 07:37:00,1,8,11,7,37,3,0,0,0
2022-08-11 07:42:00,1,8,11,7,42,3,0,0,0
2022-08-11 07:47:00,3,8,11,7,47,3,0,0,0
2022-08-11 07:52:00,2,8,11,7,52,3,0,0,0
2022-08-11 07:57:00,3,8,11,7,57,3,0,0,0
2022-08-11 08:02:00,2,8,11,8,2,3,0,0,0
2022-08-11 08:07:00,2,8,11,8,7,3,0,1,0
2022-08-11 08:12:00,3,8,11,8,12,3,0,1,0
2022-08-11 08:17:00,3,8,11,8,17,3,0,0,0
2022-08-11 08:22:00,3,8,11,8,22,3,0,0,0
2022-08-11 08:27:00,1,8,11,8,27,3,0,0,1
2022-08-11 08:32:00,0,8,11,8,32,3,0,0,1
2022-08-11 08:37:00,0,8,11,8,37,3,0,0,0
2022-08-11 08:42:00,2,8,11,8,42,3,0,1,0
2022-08-11 08:47:00,10,8,11,8,47,3,0,4,0
2022-08-11 08:53:00,10,8,11,8,53,3,0,4,0
2022-08-11 08:57:00,11,8,11,8,57,3,0,0,0
2022-08-11 09:02:00,11,8,11,9,2,3,0,3,0
2022-08-11 09:07:00,10,8,11,9,7,3,0,2,1
2022-08-11 09:13:00,10,8,11,9,13,3,0,1,1
2022-08-11 09:17:00,10,8,11,9,17,3,0,3,0
2022-08-11 09:23:00,10,8,11,9,23,3,0,3,0
2022-08-11 09:27:00,9,8,11,9,27,3,0,3,0
2022-08-11 09:33:00,8,8,11,9,33,3,0,2,0
2022-08-11 09:37:00,8,8,11,9,37,3,0,1,0
2022-08-11 09:42:00,7,8,11,9,42,3,0,1,1
2022-08-11 09:52:00,9,8,11,9,52,3,0,0,4
2022-08-11 09:57:00,11,8,11,9,57,3,0,0,0
2022-08-11 10:03:00,12,8,11,10,3,3,0,1,3
2022-08-11 10:07:00,12,8,11,10,7,3,0,1,2
2022-08-11 10:13:00,12,8,11,10,13,3,0,1,1
2022-08-11 10:17:00,13,8,11,10,17,3,0,0,3
2022-08-11 10:23:00,13,8,11,10,23,3,0,0,3
2022-08-11 10:27:00,13,8,11,10,27,3,0,1,3
2022-08-11 10:32:00,14,8,11,10,32,3,0,1,2
2022-08-11 10:37:00,15,8,11,10,37,3,0,1,1
2022-08-11 10:43:00,15,8,11,10,43,3,0,3,1
2022-08-11 10:47:00,15,8,11,10,47,3,0,3,0
2022-08-11 10:53:00,15,8,11,10,53,3,0,2,0
2022-08-11 10:57:00,18,8,11,10,57,3,0,0,0
2022-08-11 11:03:00,18,8,11,11,3,3,0,2,1
2022-08-11 11:07:00,18,8,11,11,7,3,0,3,1
2022-08-11 11:13:00,18,8,11,11,13,3,0,3,1
2022-08-11 11:17:00,18,8,11,11,17,3,0,3,0
2022-08-11 11:23:00,17,8,11,11,23,3,0,3,0
2022-08-11 11:27:00,17,8,11,11,27,3,0,2,1
2022-08-11 11:33:00,17,8,11,11,33,3,0,2,1
2022-08-11 11:37:00,16,8,11,11,37,3,0,2,1
